m,5.6716108322143555
m,3.0212087631225586
m,1.0353608131408691
m,1.4909961223602295
m,1.2021100521087646
m,1.2532289028167725
m,0.940248966217041
m,1.194458246231079
m,1.321131944656372
m,1.1724369525909424
z,1.1417958736419678
m,1.0361456871032715
m,1.2907330989837646
z,1.003175973892212
m,1.1964709758758545
z,0.9067301750183105
z,1.0579071044921875
m,0.7146639823913574
m,1.0938570499420166
m,1.381176233291626
m,1.1207449436187744
z,0.716663122177124
z,0.965569019317627
m,0.8072412014007568
z,0.7973041534423828
m,0.8587310314178467
z,0.8361868858337402
z,1.0582504272460938
z,0.8838200569152832
z,0.8738579750061035
m,1.076296329498291
m,0.7375118732452393
m,0.8836150169372559
z,0.8944530487060547
z,0.8596048355102539
z,0.8906939029693604
z,0.9135370254516602
z,0.8806769847869873
z,0.8120980262756348
z,0.8026931285858154
m,0.6592249870300293
m,0.7262349128723145
z,0.6850240230560303
