,0.7363462448120117
,0.6777439117431641
m,5.837904214859009
m,9.251993179321289
z,2.313109874725342
m,2.271223783493042
z,1.874725103378296
m,1.7120471000671387
z,0.6600911617279053
m,2.642021894454956
m,0.14695978164672852
z,0.04212021827697754
m,0.05079388618469238
z,0.04660511016845703
,0.12148880958557129
,0.46984124183654785
,0.049881696701049805
,0.054076194763183594
,0.05254387855529785
,0.048727989196777344
,0.05486106872558594
,0.05446600914001465
,0.055169105529785156
,0.0526890754699707
,0.04956698417663574
,0.056893348693847656
,0.05824398994445801
,0.053813934326171875
,0.05499696731567383
,0.04897904396057129
,0.053527116775512695
,0.05898714065551758
,0.055709123611450195
,0.05176711082458496
,0.056282997131347656
,0.05474591255187988
,0.05035901069641113
,0.05833911895751953
,0.05295896530151367
,0.054595947265625
,0.05487394332885742
,0.05426621437072754
,0.0530240535736084
